SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,LIVINGAREA_MODE,NONLIVINGAREA_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_11,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
329150,0,Revolving loans,M,Y,Y,1,225000.0,540000.0,27000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-15841,-1347,-3235.0,-4589,0,1,0,1,Core staff,3.0,2,2,TUESDAY,11,0,0,0,0,0,0,Medicine,,0.5840216752315184,0.470456116119975,0.0925,,0.9831,0.08,0.1207,0.25,,0.0508,0.0113,0.0672,,0.9891,0.053,0.0,,0.0648,,No,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
412410,0,Cash loans,M,N,N,1,135000.0,263686.5,13522.5,Family,Working,Secondary / secondary special,Married,House / apartment,0.022625,-8447,-828,-969.0,-1110,0,1,0,0,Managers,3.0,2,2,TUESDAY,18,0,0,0,0,0,0,Construction,,0.2858978721410488,0.2032521136204725,0.1974,0.1173,0.9945,0.28,0.2414,0.375,0.126,0.2149,0.0087,0.0284,0.0,0.9906,0.0279,0.0,block of flats,0.0353,"Stone, brick",No,2.0,0.0,0.0,-477.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
309586,0,Revolving loans,M,N,Y,0,279000.0,180000.0,9000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.008019,-17019,-1656,-417.0,-417,0,1,0,0,Drivers,1.0,2,2,MONDAY,14,0,0,0,1,1,0,Transport: type 4,,0.4590375111218346,0.1393757800997895,0.0052,,0.9727,0.0,0.0345,0.0,,,,0.0053,,0.9727,,,block of flats,0.0024,Wooden,No,0.0,0.0,0.0,-372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
383900,0,Cash loans,F,N,Y,0,90000.0,540000.0,19525.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-15772,-4301,-8779.0,-4591,1,1,0,0,Cooking staff,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,School,0.5026612774712587,0.5866224428353461,0.2678689358444539,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-1050.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
133797,0,Cash loans,F,N,N,4,99000.0,474048.0,25843.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Rented apartment,0.009175,-12209,-1905,-678.0,-2684,1,1,0,0,,6.0,2,2,THURSDAY,13,0,1,1,0,1,1,Government,0.3634067394292468,0.4308863991212592,0.3606125659189888,0.0814,0.1002,0.9871,0.0,0.2069,0.1667,0.0851,0.0824,0.0231,0.083,0.104,0.9871,0.0859,0.0244,block of flats,0.0698,"Stone, brick",No,0.0,0.0,0.0,-366.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,1.0,1.0
107313,0,Cash loans,F,N,N,0,135000.0,728460.0,43375.5,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.025164,-11827,-3257,-4147.0,-4147,1,1,1,0,Core staff,1.0,2,2,SUNDAY,13,0,0,0,0,1,1,School,0.5434649971651051,0.3508455967874809,0.5902333386185574,0.0289,0.0086,0.9732,0.0,0.069,0.125,0.0389,0.0314,0.0308,0.0242,0.0083,0.9712,0.0298,0.0276,block of flats,0.046,"Stone, brick",No,0.0,0.0,0.0,-878.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
170796,0,Cash loans,M,N,Y,1,202500.0,157500.0,16960.5,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.072508,-11954,-849,-6077.0,-4561,0,1,1,0,Core staff,3.0,1,1,FRIDAY,22,0,0,0,0,0,0,Police,,0.6539338027155115,0.3672910183026313,0.2072,0.1639,0.9791,0.24,0.2586,0.3125,0.1386,0.1971,0.0044,0.1502,0.1082,0.9712,0.1494,0.0,block of flats,0.1991,"Stone, brick",No,1.0,0.0,0.0,-494.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
399612,0,Cash loans,F,Y,Y,0,202500.0,1024740.0,41868.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.018801,-20773,-3210,-10517.0,-3422,1,1,0,0,Laborers,1.0,2,2,MONDAY,9,0,0,0,0,0,0,Trade: type 2,0.4169370774900802,0.5401950452458685,0.6178261467332483,0.1113,0.0827,0.9851,0.12,0.1034,0.3333,0.0621,0.1149,0.0,0.1134,0.0858,0.9851,0.1198,0.0,block of flats,0.13,Panel,No,1.0,0.0,0.0,-669.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
370038,0,Cash loans,F,N,Y,0,180000.0,450000.0,22018.5,Family,Working,Secondary / secondary special,Married,With parents,0.015221,-9876,-120,-4599.0,-2090,0,1,0,0,Core staff,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Trade: type 3,,0.6359902624038338,0.5531646987710016,,,0.9796,,,,,0.1114,,,,0.9796,0.1161,,,0.0924,,No,2.0,1.0,1.0,-192.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,1.0,0.0
233719,0,Cash loans,F,N,N,0,126000.0,325908.0,19692.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-15350,-1394,-1398.0,-5054,1,1,1,0,,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,Industry: type 4,0.3689973597728454,0.1604053214783667,0.5334816299804352,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-2405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
179522,0,Cash loans,F,N,Y,0,270000.0,397881.0,22972.5,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.035792,-16163,-1484,-6044.0,-2754,0,1,0,0,Sales staff,1.0,2,2,FRIDAY,13,0,0,0,0,0,0,Self-employed,,0.688154322829371,0.7252764347002191,0.1,0.0816,0.9781,0.0,0.2069,0.1667,0.0724,0.0833,0.0206,0.1019,0.0847,0.9782,0.0868,0.0218,block of flats,0.1152,"Stone, brick",No,0.0,0.0,0.0,-556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
154261,0,Revolving loans,M,Y,Y,1,112500.0,180000.0,9000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-17546,-3457,-8521.0,-1105,0,1,1,0,Drivers,3.0,2,2,TUESDAY,12,0,0,0,0,0,0,Self-employed,,0.6007791560329692,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-3283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
102699,0,Revolving loans,F,N,N,0,135000.0,180000.0,9000.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.035792,-8367,-346,-3730.0,-1008,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,17,1,1,0,1,1,0,Business Entity Type 3,,0.568972504458814,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130480,0,Cash loans,F,N,N,0,135000.0,862560.0,25348.5,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-22006,365243,-2794.0,-5142,0,1,0,0,,2.0,3,3,TUESDAY,8,0,0,0,0,0,0,XNA,,0.4989194398889386,0.4188542886233217,0.1485,0.1237,0.9925,0.16,0.1379,0.3333,0.1628,0.17,0.0,0.1513,0.1283,0.9926,0.1772,0.0,block of flats,0.1337,Panel,No,0.0,0.0,0.0,-2427.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
118825,0,Cash loans,F,Y,N,1,180000.0,241618.5,25371.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0105,-12430,-2271,-6556.0,-4187,0,1,0,0,Private service staff,2.0,3,3,TUESDAY,15,0,0,0,0,0,0,Self-employed,,0.2926142044729505,0.5691487713619409,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,-1314.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
399554,0,Cash loans,F,Y,Y,0,360000.0,536917.5,32976.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.04622,-14977,-2839,-9081.0,-4587,0,1,0,0,Laborers,2.0,1,1,THURSDAY,15,0,0,0,0,1,1,Business Entity Type 3,,0.639289605853327,0.4866531565147181,0.0165,0.0,0.9781,0.0,0.069,0.0417,0.0087,0.0147,0.0,0.0168,0.0,0.9782,0.0153,0.0,block of flats,0.012,"Stone, brick",No,4.0,3.0,3.0,-271.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
406457,1,Cash loans,M,Y,Y,1,180000.0,1223010.0,51948.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-12604,-5165,-6373.0,-4176,0,1,0,0,Laborers,3.0,2,2,SUNDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.3671272470049289,0.4650692149562261,0.0742,0.0409999999999999,0.9876,0.08,0.069,0.3333,0.0968,0.0749,0.0,0.0756,0.0426,0.9876,0.078,0.0,block of flats,0.0827,Panel,No,2.0,1.0,1.0,-2853.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
206864,0,Revolving loans,F,N,Y,0,72000.0,135000.0,6750.0,Family,Commercial associate,Higher education,Married,House / apartment,0.028663,-8557,-1388,-5593.0,-366,0,1,0,0,,2.0,2,2,FRIDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.2219967581639757,0.7183673309614714,0.5064842396679806,0.0876,0.0053,0.9811,0.0,0.1724,0.1667,0.0175,0.0618,0.0189,0.0735,0.0021,0.9806,0.0473,0.0,block of flats,0.052,"Stone, brick",No,0.0,0.0,0.0,-537.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
223724,0,Cash loans,F,N,N,0,67500.0,225000.0,8482.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-19749,-1148,-10526.0,-3289,1,1,0,0,Cooking staff,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,Medicine,0.6092754080544891,0.6470682128345087,0.7992967832109371,0.0,,0.0,,,,,,,0.0,,0.0,,,block of flats,0.0,,No,0.0,0.0,0.0,-2568.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
348067,0,Revolving loans,F,N,Y,0,157500.0,247500.0,12375.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.009549,-10912,-440,-634.0,-2178,0,1,0,0,Sales staff,1.0,2,2,SATURDAY,15,0,0,0,0,0,0,Self-employed,,0.0587669575929252,0.6848276586890367,0.0567,0.0547,0.9801,,0.1379,0.1667,0.0482,0.0551,,0.0578,0.0568,0.9801,0.0574,,block of flats,0.0473,Panel,No,0.0,0.0,0.0,-117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
431458,0,Cash loans,M,N,Y,0,315000.0,547344.0,28471.5,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-12632,-265,-1308.0,-4549,0,1,0,0,Managers,2.0,1,1,MONDAY,9,0,0,0,0,0,0,Other,,0.7035860158981476,0.7106743858828587,0.1918,,0.9518,0.0,0.5172,0.2083,0.0645,0.2933,0.1751,0.1954,,0.9518,0.3055,0.1854,block of flats,0.2687,"Stone, brick",No,0.0,0.0,0.0,-238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
148305,0,Cash loans,M,N,N,1,112500.0,855882.0,34987.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-9651,-1196,-9632.0,-2288,0,1,0,0,Sales staff,3.0,2,2,WEDNESDAY,11,0,0,0,1,1,0,Trade: type 2,0.3108676041917593,0.10919230664415,0.475849908720221,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,-450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
198888,1,Cash loans,M,N,Y,0,49500.0,284400.0,10849.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.019101,-18739,-992,-5615.0,-2231,0,1,0,0,Security staff,2.0,2,2,TUESDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.5952806612023652,0.6212263380626669,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-594.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
201822,0,Revolving loans,M,Y,Y,0,171000.0,225000.0,11250.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008068,-21761,-13814,-4453.0,-4844,0,1,0,0,Drivers,2.0,3,3,TUESDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.6973701551241691,0.4741337779138602,0.3807996826489149,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-1350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,6.0
103397,0,Cash loans,F,Y,Y,0,64557.0,225000.0,21168.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.030755,-8002,-123,-2870.0,-683,1,1,1,0,Sales staff,2.0,2,2,TUESDAY,10,0,0,0,1,1,1,Trade: type 3,0.2521567319344737,0.5112344628243211,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,-103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
356187,0,Cash loans,F,N,Y,0,135000.0,215865.0,21159.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.006852,-21697,365243,-11216.0,-4780,0,1,0,0,,1.0,3,3,SUNDAY,7,0,0,0,0,0,0,XNA,,0.0829542569142887,0.7209441499436497,0.134,0.1498,0.9846,0.0,0.2759,0.1667,0.3674,0.1417,0.0145,0.1366,0.1554,0.9846,0.1477,0.0153,block of flats,0.1494,"Stone, brick",No,0.0,0.0,0.0,-264.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
386260,0,Cash loans,F,N,Y,2,315000.0,1024740.0,55719.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-10937,-168,-5242.0,-3595,0,1,1,0,Managers,4.0,1,1,WEDNESDAY,14,0,0,0,0,0,0,Self-employed,0.4546419440428928,0.6898645947923544,0.5406544504453575,0.0124,0.0,0.9697,0.0,0.069,0.0417,0.0073,0.0102,0.0077,0.0126,0.0,0.9697,0.0106,0.0081,block of flats,0.011,Block,No,2.0,0.0,0.0,-718.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
198051,0,Cash loans,M,Y,Y,2,225000.0,1125000.0,39987.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-14869,-3892,-2536.0,-4278,0,1,0,0,Laborers,4.0,2,2,THURSDAY,13,0,0,0,0,0,0,Industry: type 9,0.5275563546208303,0.7724250782834761,0.4101025731788671,0.1165,,0.996,0.08,0.0345,0.75,,0.1253,,0.1187,,0.996,0.1306,,block of flats,0.1256,Mixed,No,5.0,0.0,0.0,-1568.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
108543,0,Cash loans,F,N,Y,2,180000.0,1259626.5,50085.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00496,-13411,-1183,-7519.0,-3674,0,1,0,0,Core staff,4.0,2,2,THURSDAY,18,0,0,0,0,0,0,Postal,0.6200426037867556,0.7563134909507577,0.2055981385493208,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,-1352.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
323576,0,Revolving loans,F,N,Y,0,180000.0,270000.0,13500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.018209,-17112,-6259,-3542.0,-670,0,1,0,0,Core staff,1.0,3,3,TUESDAY,7,0,0,0,0,0,0,School,,0.557584988453646,0.4992720153045617,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,-1664.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0
117558,0,Cash loans,F,Y,Y,0,225000.0,244512.0,13783.5,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.02461,-24224,365243,-12600.0,-2693,0,1,1,0,,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,XNA,,0.7711965177397184,0.7922644738669378,0.1186,0.1025,0.9831,0.12,0.1034,0.3333,0.0818,0.1323,0.0159,0.1208,0.1063,0.9831,0.1379,0.0168,block of flats,0.1489,"Stone, brick",No,3.0,1.0,1.0,-1468.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,7.0
233576,1,Cash loans,M,Y,Y,0,225000.0,508495.5,24462.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-10572,-3680,-4993.0,-3019,0,1,0,0,Laborers,2.0,2,2,THURSDAY,8,0,0,0,0,0,0,Self-employed,0.0950534449072612,0.531084778905105,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-503.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
353334,0,Cash loans,F,N,Y,0,90000.0,225000.0,9661.5,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.009175,-21478,365243,-3964.0,-4001,0,1,1,0,,1.0,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,,0.5620682935005448,0.6594055320683344,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-660.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
326131,0,Cash loans,F,N,Y,0,135000.0,270000.0,19332.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.028663,-22419,365243,-2502.0,-5693,0,1,0,0,,1.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,,0.590255383876552,0.2750003523983893,0.0495,0.0878,0.9791,0.0,0.1379,0.1667,0.0916,0.0539,0.1122,0.0504,0.0911,0.9791,0.0561,0.1188,block of flats,0.0727,"Stone, brick",No,1.0,0.0,0.0,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
338548,1,Cash loans,F,Y,Y,2,450000.0,797814.0,31045.5,Family,State servant,Incomplete higher,Married,House / apartment,0.072508,-12333,-5538,-6329.0,-4416,0,1,1,0,High skill tech staff,4.0,1,1,THURSDAY,12,0,0,0,0,0,0,Other,,0.6387549147169048,0.5919766183185521,0.1219,0.0794,0.9796,0.12,0.0948,0.3646,0.0981,0.0926,0.3148,0.0714,0.0385,0.9742,0.0493,0.022,block of flats,0.4089,"Stone, brick",No,2.0,0.0,0.0,-1044.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
342408,0,Cash loans,M,N,N,2,315000.0,1288350.0,37800.0,Family,Working,Higher education,Married,House / apartment,0.00702,-11151,-659,-163.0,-3656,0,1,0,0,Security staff,4.0,2,2,FRIDAY,16,0,0,0,0,1,1,Industry: type 9,,0.5421606362377518,0.6246146584503397,0.1423,,0.9896,0.18,0.2586,0.25,,0.121,0.0,0.0945,,0.9896,0.0972,0.0,block of flats,0.1806,Panel,No,3.0,0.0,0.0,-168.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,2.0,2.0
411895,0,Cash loans,F,N,Y,1,135000.0,755190.0,36459.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.01885,-16205,-1612,-991.0,-4052,0,1,0,0,Laborers,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 2,,0.5814375081253027,0.7091891096653581,0.0722,0.0487,0.9826,0.0,0.1379,0.1667,0.0176,0.0505,0.0,0.0735,0.0505,0.9826,0.0526,0.0,block of flats,0.0444,Panel,No,3.0,0.0,0.0,-1581.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
442343,0,Cash loans,F,N,Y,2,180000.0,1305000.0,38286.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.028663,-15239,-148,-3247.0,-4400,0,1,0,1,High skill tech staff,4.0,2,2,MONDAY,8,0,0,0,0,0,0,Other,,0.6719127136974666,,0.2234,0.155,0.9806,0.16,0.1379,0.3333,0.1209,0.2175,0.0007,0.2279,0.1608,0.9806,0.226,0.0,block of flats,0.1894,Panel,No,0.0,0.0,0.0,-143.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
106596,0,Cash loans,F,N,N,0,54000.0,679500.0,19998.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-13203,-1995,-3698.0,-4443,1,1,1,0,Managers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Medicine,0.5282458924400879,0.4938628680119328,0.6496203111237195,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-1740.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
253769,0,Cash loans,F,Y,Y,0,165798.0,1822500.0,50116.5,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-10759,-293,-4972.0,-2374,1,1,1,1,Accountants,2.0,1,1,TUESDAY,13,0,0,0,0,0,0,Trade: type 2,0.7039680816934248,0.7292902327474245,0.2837118826350007,0.1169999999999999,0.0676,0.9776,0.12,0.0862,0.3958,0.1257,0.07,0.001,0.0882,0.04,0.9777,0.0476,0.0,block of flats,0.0573,Panel,No,0.0,0.0,0.0,-273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
428029,0,Cash loans,M,Y,N,0,202500.0,159993.0,12771.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Office apartment,0.016612,-18759,-1846,-4227.0,-2262,0,1,0,1,Drivers,2.0,2,2,TUESDAY,12,0,0,0,0,1,1,Transport: type 3,,0.0887248016120009,0.3996756156233169,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
196571,0,Cash loans,F,Y,N,1,112500.0,306000.0,16150.5,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.028663,-13763,-694,-862.0,-4186,0,1,0,0,Medicine staff,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.361985589772365,0.3016248916841194,0.0557,0.0245,0.9771,0.04,0.0345,0.3333,0.0187,0.0439,0.0,0.0567,0.0255,0.9772,0.0458,0.0,block of flats,0.0424,"Stone, brick",No,0.0,0.0,0.0,-301.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
219899,0,Cash loans,M,N,N,0,180000.0,265851.0,13702.5,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.006008,-12694,-871,-6743.0,-4098,0,1,1,0,Laborers,1.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Self-employed,0.265843085349869,0.2307838686704285,0.6658549219640212,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-480.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
347861,0,Cash loans,F,N,Y,2,67500.0,166500.0,14373.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-12305,-186,-545.0,-2821,1,1,0,0,Sales staff,4.0,2,2,TUESDAY,12,0,0,0,0,0,0,Self-employed,0.8976364081348472,0.7631785625639897,0.5954562029091491,0.0515,0.0844,0.9906,0.0,0.1034,0.1667,0.0146,0.0668,0.0,0.0525,0.0876,0.9906,0.0696,0.0,block of flats,0.0526,"Stone, brick",No,0.0,0.0,0.0,-1606.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
